Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason
19404-WES,Female,24,No,"West Bengal",11,4,"Deal 5",No,No,Yes,DSL,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",34.7,62.25,0,0,0,62.25,Churned,Competitor,"Competitor made better offer"
19420-MAD,Female,54,Yes,"Madhya Pradesh",9,3,None,Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Yes,Yes,"One Year",Yes,"Credit Card",69.75,3562.5,0,0,915.45,4477.95,Stayed,Others,Others
19440-BIH,Female,41,Yes,Bihar,9,10,None,Yes,No,Yes,Cable,No,No,No,No,No,No,No,No,"One Year",Yes,"Credit Card",44.1,2413.05,0,150,1313.7,3876.75,Stayed,Others,Others
19443-KAR,Female,43,Yes,Karnataka,5,14,None,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Two Year",Yes,"Credit Card",81.5,5553.25,0,0,223.56,5776.81,Stayed,Others,Others
19475-PUN,Female,30,No,Punjab,6,34,"Deal 1",Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,"One Year",No,"Credit Card",60.5,3870,0,0,2411.33,6281.33,Stayed,Others,Others
19481-HAR,Male,76,No,Haryana,10,17,"Deal 4",Yes,Yes,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",95.45,1752.55,45.61,0,203.94,1910.88,Churned,Competitor,"Competitor made better offer"
19489-UTT,Female,34,Yes,"Uttar Pradesh",4,12,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,Yes,No,No,Yes,"One Year",Yes,"Bank Withdrawal",88.9,6000.1,0,0,2107.38,8107.48,Stayed,Others,Others
19496-MAD,Female,71,No,"Madhya Pradesh",6,18,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,Yes,No,No,Yes,"One Year",No,"Bank Withdrawal",84.45,4959.15,0,0,1210.24,6169.39,Stayed,Others,Others
19497-KAR,Female,46,No,Karnataka,0,33,"Deal 2",Yes,No,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",91.55,5511.65,0,0,2362.92,7874.57,Stayed,Others,Others
19520-GUJ,Male,52,No,Gujarat,10,19,None,Yes,No,Yes,"Fiber Optic",No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",75.5,1901.05,0,0,111.5,2012.55,Stayed,Others,Others
19522-RAJ,Female,52,Yes,Rajasthan,6,7,None,No,No,Yes,Cable,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",50.6,155.35,0,0,0,155.35,Churned,Dissatisfaction,"Poor expertise of online support"
19526-PUN,Female,71,No,Punjab,10,29,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,Yes,No,No,Yes,"Two Year",Yes,"Bank Withdrawal",84.85,3645.6,0,0,378.83,4024.43,Stayed,Others,Others
19567-MAD,Female,45,Yes,"Madhya Pradesh",9,30,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",69.55,284.9,0,0,148.92,433.82,Stayed,Others,Others
19572-MAH,Female,71,Yes,Maharashtra,5,3,"Deal 4",Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,"Two Year",Yes,"Credit Card",63.55,1381.8,0,0,378.84,1760.64,Stayed,Others,Others
19572-RAJ,Female,52,No,Rajasthan,11,19,None,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,"Mailed Check",45.65,191.05,0,0,181.6,372.65,Churned,Competitor,"Competitor had better devices"
19577-PUN,Female,39,Yes,Punjab,7,36,None,Yes,No,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,"Bank Withdrawal",73.05,1959.5,47.59,50,606.06,2567.97,Stayed,Others,Others
19592-UTT,Female,80,No,"Uttar Pradesh",7,17,"Deal 1",Yes,Yes,Yes,"Fiber Optic",Yes,Yes,No,Yes,Yes,Yes,No,Yes,"Two Year",Yes,"Bank Withdrawal",110.1,7746.7,44.81,0,1016.64,8718.53,Stayed,Others,Others
19644-KAR,Female,23,Yes,Karnataka,2,2,"Deal 3",Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Bank Withdrawal",20.6,754,0,0,1470.7,2224.7,Stayed,Others,Others
19661-GUJ,Male,66,Yes,Gujarat,9,18,None,Yes,Yes,Yes,"Fiber Optic",No,No,Yes,No,No,Yes,Yes,Yes,"Two Year",Yes,"Credit Card",91.05,4370.75,0,0,1209.12,5579.87,Stayed,Others,Others
19665-GUJ,Male,34,No,Gujarat,6,12,"Deal 4",Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Credit Card",19.85,193.05,0,0,19.8,212.85,Stayed,Others,Others
19665-JAM,Male,38,No,"Jammu & Kashmir",1,3,"Deal 5",Yes,No,Yes,DSL,No,No,No,No,No,No,No,No,Month-to-Month,No,"Bank Withdrawal",-9,45.8,0,10,22.11,77.91,Churned,Competitor,"Competitor made better offer"
19668-AND,Male,33,No,"Andhra Pradesh",2,3,None,Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,No,No,Yes,"Two Year",No,"Mailed Check",69.25,4447.75,0,0,1647.36,6095.11,Stayed,Others,Others
19698-UTT,Male,64,No,"Uttar Pradesh",7,13,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",93.85,635.6,0,0,108.57,744.17,Churned,Competitor,"Competitor had better devices"
19700-WES,Female,29,No,"West Bengal",2,33,None,Yes,No,Yes,DSL,No,Yes,No,Yes,No,No,No,No,Month-to-Month,No,"Bank Withdrawal",55.15,1206.05,0,30,115.72,1351.77,Churned,Dissatisfaction,"Service dissatisfaction"
19704-KAR,Female,21,Yes,Karnataka,12,11,"Deal 3",No,No,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Credit Card",54.15,1240.25,0,0,0,1240.25,Churned,Competitor,"Competitor had better devices"
19754-JAM,Female,63,No,"Jammu & Kashmir",15,1,"Deal 5",No,No,Yes,DSL,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,"Mailed Check",40.65,328.95,0,0,0,328.95,Churned,Competitor,"Competitor had better devices"
19793-UTT,Female,63,Yes,"Uttar Pradesh",5,34,"Deal 1",Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,Yes,Yes,Yes,"One Year",No,"Bank Withdrawal",104.1,7040.85,0,0,548.06,7588.91,Churned,Dissatisfaction,"Product dissatisfaction"
19795-MAH,Male,43,Yes,Maharashtra,15,1,"Deal 2",Yes,Yes,Yes,"Fiber Optic",No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",80.75,4116.9,0,0,1507.56,5624.46,Stayed,Others,Others
19806-WES,Male,29,No,"West Bengal",0,36,"Deal 2",Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",No,"Credit Card",115.05,4895.1,10.76,0,1068.55,5952.89,Stayed,Others,Others
19849-BIH,Female,35,Yes,Bihar,3,13,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",75.25,242,0,0,53.61,295.61,Churned,Attitude,"Attitude of service provider"
19854-RAJ,Female,32,Yes,Rajasthan,5,18,"Deal 1",Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Bank Withdrawal",24.25,1724.15,0,0,1997.8,3721.95,Stayed,Others,Others
19877-DEL,Male,35,No,Delhi,7,27,None,Yes,No,Yes,Cable,No,Yes,No,Yes,Yes,No,No,Yes,"One Year",Yes,"Credit Card",65.6,593.3,0,0,381.51,974.81,Stayed,Others,Others
19886-RAJ,Male,25,Yes,Rajasthan,15,13,None,Yes,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",63.85,4264.6,0,0,506.22,4770.82,Stayed,Others,Others
19889-KAR,Male,32,No,Karnataka,7,27,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",20.05,299.3,0,0,128.66,427.96,Stayed,Others,Others
19891-KAR,Male,60,No,Karnataka,6,4,"Deal 4",Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Credit Card",20.45,481.1,0,0,1061.91,1543.01,Stayed,Others,Others
19901-JHA,Male,30,No,Jharkhand,12,32,"Deal 2",Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Bank Withdrawal",19.5,798.2,0,0,1620.73,2418.93,Stayed,Others,Others
19943-ASS,Female,25,No,Assam,3,29,"Deal 1",Yes,Yes,Yes,"Fiber Optic",No,Yes,No,Yes,Yes,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",104.05,6890,0,0,1324.62,8214.62,Churned,Competitor,"Competitor offered more data"
19956-AND,Male,26,Yes,"Andhra Pradesh",14,31,None,Yes,No,Yes,DSL,No,No,No,No,Yes,No,Yes,Yes,Month-to-Month,No,"Credit Card",53.4,188.7,0,0,143.04,331.74,Churned,Other,"Don't know"
19988-ODI,Female,71,No,Odisha,14,23,"Deal 2",Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,No,Yes,"Two Year",Yes,"Credit Card",79.95,4819.75,0,0,1526.44,6346.19,Stayed,Others,Others
19990-GUJ,Female,39,No,Gujarat,2,17,"Deal 4",Yes,No,Yes,Cable,No,No,Yes,Yes,No,No,No,No,Month-to-Month,No,"Credit Card",53.45,718.1,26.37,0,329.29,1021.02,Stayed,Others,Others
21013-JAM,Male,55,No,"Jammu & Kashmir",12,8,None,Yes,No,Yes,"Fiber Optic",Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",74.5,609.9,0,0,383.28,993.18,Churned,Competitor,"Competitor made better offer"
21015-TEL,Female,40,No,Telangana,7,17,None,Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"Two Year",No,"Credit Card",107.45,7658.3,0,0,1288.08,8946.38,Stayed,Others,Others
21021-TEL,Male,30,No,Telangana,11,4,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Credit Card",20.1,85.1,0,0,26,111.1,Stayed,Others,Others
21036-TAM,Male,67,Yes,"Tamil Nadu",12,23,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",90.35,2238.5,0,0,779.76,3018.26,Churned,Competitor,"Competitor had better devices"
21041-DEL,Male,75,Yes,Delhi,15,15,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",73.65,73.65,0,0,39.88,113.53,Churned,Attitude,"Attitude of service provider"
21044-TAM,Female,48,No,"Tamil Nadu",2,14,None,Yes,No,Yes,"Fiber Optic",No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",84.15,2585.95,0,0,1199.36,3785.31,Churned,Dissatisfaction,"Limited range of services"
21061-MAD,Female,23,Yes,"Madhya Pradesh",1,1,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Bank Withdrawal",20.3,755.4,0,0,378.51,1133.91,Stayed,Others,Others
21116-ASS,Female,46,Yes,Assam,15,34,None,Yes,No,Yes,DSL,Yes,Yes,Yes,No,Yes,No,No,Yes,"One Year",No,"Credit Card",66.4,3958.2,0,0,947.54,4905.74,Stayed,Others,Others
21129-TAM,Female,25,No,"Tamil Nadu",11,31,"Deal 4",No,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,"One Year",No,"Bank Withdrawal",54.6,934.8,47.73,0,0,887.07,Stayed,Others,Others
21130-PUN,Male,56,Yes,Punjab,0,29,None,Yes,Yes,Yes,"Fiber Optic",No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",79.9,3313.4,23.47,0,397.32,3687.25,Stayed,Others,Others
21140-UTT,Male,38,No,"Uttar Pradesh",7,36,None,Yes,No,Yes,"Fiber Optic",No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",73.85,926.25,0,0,494.34,1420.59,Churned,Other,Moved
21150-UTT,Female,42,No,Uttarakhand,4,26,"Deal 1",No,No,Yes,Cable,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,"Two Year",No,"Bank Withdrawal",59.7,4122.65,0,0,0,4122.65,Stayed,Others,Others
21157-TAM,Male,28,No,"Tamil Nadu",3,19,None,Yes,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Yes,Yes,"Two Year",No,"Bank Withdrawal",80.9,4932.5,0,0,1421.91,6354.41,Stayed,Others,Others
21218-PUN,Male,42,No,Punjab,0,11,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",102.4,6444.05,0,0,1118.25,7562.3,Stayed,Others,Others
21223-UTT,Female,72,Yes,Uttarakhand,7,12,None,Yes,Yes,Yes,"Fiber Optic",Yes,Yes,No,No,No,Yes,No,No,Month-to-Month,Yes,"Bank Withdrawal",95,2497.2,0,60,1238.38,3795.58,Churned,Price,"Price too high"
21258-KAR,Female,39,Yes,Karnataka,7,31,"Deal 4",Yes,Yes,Yes,"Fiber Optic",Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",84.35,1302.65,0,0,93.3,1395.95,Stayed,Others,Others
21265-JAM,Male,66,No,"Jammu & Kashmir",3,4,"Deal 5",Yes,No,Yes,Cable,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,"Mailed Check",-9,50.15,0,0,39.78,89.93,Churned,Competitor,"Competitor made better offer"
21268-GUJ,Female,46,No,Gujarat,11,26,"Deal 5",Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,"Credit Card",19.05,157.65,0,0,281.52,439.17,Stayed,Others,Others
21282-JAM,Female,37,Yes,"Jammu & Kashmir",4,17,None,Yes,No,Yes,"Fiber Optic",No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",75.35,75.35,0,10,32.82,118.17,Churned,Competitor,"Competitor made better offer"
21291-MAH,Male,23,Yes,Maharashtra,11,8,None,Yes,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,No,Yes,"One Year",No,"Bank Withdrawal",68.5,2839.95,38.37,0,556.78,3358.36,Stayed,Others,Others
21291-TAM,Female,32,No,"Tamil Nadu",2,13,None,Yes,No,Yes,"Fiber Optic",No,Yes,No,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Credit Card",100.2,5038.45,0,0,755,5793.45,Stayed,Others,Others
21292-HAR,Male,34,No,Haryana,9,28,"Deal 5",Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",75.1,552.95,0,0,132.93,685.88,Churned,Competitor,"Competitor offered more data"
21303-UTT,Female,70,No,"Uttar Pradesh",4,31,"Deal 2",Yes,Yes,Yes,DSL,No,No,Yes,No,Yes,No,No,Yes,"One Year",Yes,"Bank Withdrawal",65.2,3965.05,0,0,2397.91,6362.96,Stayed,Others,Others
21320-BIH,Male,33,Yes,Bihar,6,20,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",19.55,161.15,0,0,178.72,339.87,Stayed,Others,Others
21338-TAM,Female,65,No,"Tamil Nadu",6,23,None,Yes,No,Yes,Cable,No,No,Yes,No,No,No,No,Yes,"One Year",Yes,"Credit Card",50.25,2023.55,0,0,931.2,2954.75,Stayed,Others,Others
21343-MAD,Male,68,No,"Madhya Pradesh",0,17,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,No,Yes,"One Year",Yes,"Credit Card",95.85,5016.25,18.85,0,1594.77,6592.17,Stayed,Others,Others
21355-TEL,Female,67,Yes,Telangana,13,15,"Deal 4",Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Mailed Check",19.65,436.9,0,0,572.24,1009.14,Stayed,Others,Others
21368-AND,Female,23,No,"Andhra Pradesh",9,2,"Deal 1",Yes,Yes,Yes,"Fiber Optic",No,Yes,No,Yes,Yes,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",106.6,7244.7,0,0,1255.58,8500.28,Stayed,Others,Others
21398-JAM,Female,36,No,"Jammu & Kashmir",0,9,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",Yes,"Bank Withdrawal",24.1,861.85,0,0,1653.16,2515.01,Stayed,Others,Others
21401-KAR,Female,50,Yes,Karnataka,15,5,None,Yes,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,"One Year",Yes,"Credit Card",79.3,2484,0,0,96.72,2580.72,Stayed,Others,Others
21438-BIH,Female,56,Yes,Bihar,0,21,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",19.4,967.85,0,0,2185,3152.85,Stayed,Others,Others
21446-TAM,Female,38,Yes,"Tamil Nadu",0,26,"Deal 5",Yes,No,Yes,"Fiber Optic",No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",75.7,75.7,0,0,9.05,84.75,Churned,Attitude,"Attitude of support person"
21479-PUN,Female,76,Yes,Punjab,0,16,None,No,No,Yes,DSL,No,No,No,No,Yes,No,No,No,"One Year",Yes,"Bank Withdrawal",35.9,973.65,0,40,0,1013.65,Stayed,Others,Others
21486-TAM,Male,31,Yes,"Tamil Nadu",2,8,"Deal 2",Yes,Yes,Yes,Cable,No,No,Yes,No,No,No,No,Yes,"Two Year",No,"Credit Card",54.15,3116.15,0,0,2919.32,6035.47,Stayed,Others,Others
21495-KAR,Female,66,No,Karnataka,13,21,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Credit Card",19.7,94.45,0,0,264.78,359.23,Stayed,Others,Others
21500-HAR,Female,38,Yes,Haryana,5,28,None,Yes,Yes,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,"Credit Card",50.85,239.55,0,0,51.52,291.07,Churned,Dissatisfaction,"Product dissatisfaction"
21506-PUD,Male,58,Yes,Puducherry,0,1,"Deal 2",No,No,Yes,Cable,Yes,No,Yes,Yes,No,No,No,Yes,"Two Year",No,"Credit Card",41.9,1875.25,0,0,0,1875.25,Stayed,Others,Others
21518-GUJ,Male,69,Yes,Gujarat,14,27,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",70.65,70.65,0,0,37.68,108.33,Churned,Competitor,"Competitor had better devices"
21538-PUN,Female,36,No,Punjab,1,31,"Deal 4",Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,"Credit Card",20.75,452.2,0,0,182.28,634.48,Stayed,Others,Others
21541-MAH,Female,52,Yes,Maharashtra,12,21,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Credit Card",20,817.95,0,0,1513.6,2331.55,Stayed,Others,Others
21542-WES,Female,59,Yes,"West Bengal",2,8,"Deal 5",Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",70.1,70.1,0,0,46.17,116.27,Churned,Competitor,"Competitor offered higher download speeds"
21543-UTT,Male,71,No,"Uttar Pradesh",3,23,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",73.55,73.55,0,0,36.92,110.47,Churned,Price,"Price too high"
21544-BIH,Male,56,Yes,Bihar,3,16,None,No,No,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,"Bank Withdrawal",48.75,442.2,0,10,0,452.2,Churned,Price,"Lack of affordable download/upload speed"
21555-JHA,Female,54,No,Jharkhand,15,34,None,Yes,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Mailed Check",64.5,1888.45,0,0,79.2,1967.65,Stayed,Others,Others
21572-ASS,Female,60,No,Assam,3,10,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",79,522.95,0,0,182.63,705.58,Churned,Attitude,"Attitude of support person"
21575-AND,Female,66,No,"Andhra Pradesh",10,12,"Deal 3",Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",88.95,2291.2,0,0,1191.5,3482.7,Churned,Competitor,"Competitor made better offer"
21577-PUN,Male,29,Yes,Punjab,5,28,None,No,No,Yes,DSL,Yes,No,Yes,No,No,No,No,Yes,"One Year",No,"Credit Card",35.4,978.6,0,0,0,978.6,Stayed,Others,Others
21589-PUN,Female,31,Yes,Punjab,12,27,None,Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",49.45,799,0,0,775.2,1574.2,Stayed,Others,Others
21592-KAR,Male,29,No,Karnataka,11,36,None,Yes,Yes,Yes,"Fiber Optic",No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",90.15,2423.4,0,0,505.98,2929.38,Stayed,Others,Others
21598-KAR,Female,24,No,Karnataka,7,6,None,Yes,No,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,Yes,Yes,Yes,"One Year",Yes,"Credit Card",97.55,5598,0,0,238.26,5836.26,Stayed,Others,Others
21598-PUN,Male,61,Yes,Punjab,7,11,"Deal 4",Yes,No,Yes,Cable,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",56.2,1093.4,0,0,764.18,1857.58,Stayed,Others,Others
21602-BIH,Male,29,Yes,Bihar,14,10,None,Yes,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,"Credit Card",54.5,2301.15,0,0,795.06,3096.21,Stayed,Others,Others
21617-PUD,Female,61,No,Puducherry,11,29,"Deal 3",Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,"One Year",Yes,"Bank Withdrawal",70.4,1992.2,0,0,362.32,2354.52,Stayed,Others,Others
21620-TAM,Female,53,No,"Tamil Nadu",8,29,None,Yes,Yes,Yes,"Fiber Optic",No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",104.2,3243.45,17.01,0,115.63,3342.07,Churned,Dissatisfaction,"Product dissatisfaction"
21630-UTT,Male,43,No,"Uttar Pradesh",13,6,"Deal 3",Yes,Yes,Yes,"Fiber Optic",Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",90.55,2929.75,0,0,695.02,3624.77,Stayed,Others,Others
21636-RAJ,Male,34,No,Rajasthan,15,14,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",100.1,5440.9,0,0,2258.82,7699.72,Churned,Dissatisfaction,"Service dissatisfaction"
21645-RAJ,Female,29,Yes,Rajasthan,13,31,None,Yes,No,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,"Credit Card",55.95,1082.8,0,0,332.46,1415.26,Stayed,Others,Others
21662-AND,Male,79,Yes,"Andhra Pradesh",15,36,None,Yes,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,"One Year",No,"Bank Withdrawal",74.85,3268.05,17.91,0,339.68,3589.82,Stayed,Others,Others
21667-HAR,Male,70,No,Haryana,15,22,"Deal 5",Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",70.65,293.85,0,0,24.72,318.57,Stayed,Others,Others
21686-RAJ,Male,44,Yes,Rajasthan,9,20,"Deal 2",Yes,No,Yes,"Fiber Optic",No,Yes,No,No,Yes,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",94.25,4867.95,0,0,835.81,5703.76,Churned,Other,Moved
21710-JAM,Male,58,Yes,"Jammu & Kashmir",12,26,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",86.45,830.85,0,0,176.5,1007.35,Churned,Competitor,"Competitor made better offer"
21711-WES,Female,41,No,"West Bengal",7,17,None,Yes,No,Yes,"Fiber Optic",No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",92.95,4122.9,0,0,1155,5277.9,Stayed,Others,Others
21712-MAD,Male,76,No,"Madhya Pradesh",3,34,None,No,No,Yes,Cable,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",30.35,1359.7,0,0,0,1359.7,Churned,Competitor,"Competitor had better devices"
21717-BIH,Male,36,Yes,Bihar,13,15,"Deal 2",Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Yes,Yes,"Two Year",Yes,"Credit Card",75.85,4261.2,0,0,2104.48,6365.68,Stayed,Others,Others
21722-AND,Male,43,No,"Andhra Pradesh",10,33,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",Yes,"Credit Card",20.05,1036,0,0,1586.88,2622.88,Stayed,Others,Others
21725-KER,Male,26,Yes,Kerala,5,10,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Bank Withdrawal",20.1,562.6,0,0,901.8,1464.4,Stayed,Others,Others
21784-JHA,Male,55,Yes,Jharkhand,4,1,"Deal 4",Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Bank Withdrawal",20.05,345.9,0,0,505.08,850.98,Stayed,Others,Others
21792-PUN,Female,29,No,Punjab,8,8,"Deal 3",Yes,No,Yes,"Fiber Optic",Yes,No,No,No,No,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",82.85,2320.8,0,0,451.64,2772.44,Stayed,Others,Others
21795-MAH,Female,55,Yes,Maharashtra,11,7,"Deal 2",Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",Yes,"Bank Withdrawal",19.55,1080.55,0,0,777.84,1858.39,Stayed,Others,Others
21795-ODI,Male,61,No,Odisha,1,13,None,Yes,Yes,Yes,Cable,Yes,No,No,Yes,No,No,No,Yes,"One Year",Yes,"Credit Card",62.1,1096.65,0,0,548.59,1645.24,Stayed,Others,Others
21811-CHH,Male,29,No,Chhattisgarh,13,7,"Deal 4",Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,"Bank Withdrawal",85.25,855.3,0,100,20.2,975.5,Churned,Competitor,"Competitor offered more data"
21834-CHH,Female,52,No,Chhattisgarh,0,2,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Bank Withdrawal",24.5,761.95,0,0,959.04,1720.99,Stayed,Others,Others
